2025-11-27T23:34:57.698433, 89, 21.5, 13.7
2025-11-27T23:49:59.135328, 89, 21.5, 13.6
2025-11-28T00:05:00.587980, 90, 21.5, 13.6
2025-11-28T00:20:02.479431, 90, 21.5, 13.5
2025-11-28T00:35:03.952728, 90, 21.4, 13.3
2025-11-28T00:50:05.976077, 91, 21.3, 13.1
2025-11-28T01:05:07.417780, 90, 21.4, 13.0
2025-11-28T01:20:08.867889, 91, 21.3, 12.8
2025-11-28T01:50:10.770020, 92, 21.3, 12.6
2025-11-28T02:05:12.263870, 92, 21.4, 12.5
2025-11-28T02:20:13.730376, 93, 21.3, 12.2
2025-11-28T02:35:15.467512, 92, 21.4, 11.9
2025-11-28T03:05:17.367569, 93, 21.3, 11.5
2025-11-28T03:20:18.826108, 93, 21.3, 11.3
2025-11-28T03:35:20.540314, 93, 21.3, 11.1
2025-11-28T03:50:22.024044, 93, 21.3, 10.9
2025-11-28T04:20:23.964697, 92, 21.2, 10.7
2025-11-28T04:35:25.456135, 92, 21.2, 10.1
2025-11-28T04:50:26.923537, 92, 21.2, 9.9
2025-11-28T05:05:28.388918, 92, 21.2, 9.9
2025-11-28T05:20:29.880019, 92, 21.0, 9.8
2025-11-28T05:35:31.410438, 92, 21.1, 9.7
2025-11-28T06:05:33.321274, 92, 21.0, 9.6
2025-11-28T06:20:34.802317, 92, 21.1, 9.4
2025-11-28T06:35:36.307533, 92, 21.0, 9.4
2025-11-28T06:50:37.814748, 92, 21.0, 9.4
2025-11-28T07:05:39.285900, 92, 21.0, 9.3
2025-11-28T07:20:40.765189, 92, 20.9, 9.2
2025-11-28T07:35:42.252468, 93, 21.0, 8.9
2025-11-28T07:50:43.714055, 93, 21.1, 8.9
2025-11-28T08:05:45.205805, 93, 21.2, 8.9
2025-11-28T08:20:46.878134, 94, 21.3, 8.9
2025-11-28T08:35:48.381731, 94, 21.5, 8.9
2025-11-28T08:50:49.899245, 94, 21.3, 8.9
2025-11-28T09:05:51.435914, 93, 21.3, 9.0
2025-11-28T09:20:52.974562, 91, 21.2, 9.1
2025-11-28T09:35:54.514652, 90, 21.0, 9.3
2025-11-28T09:50:56.044793, 87, 20.8, 9.5
2025-11-28T10:05:57.627691, 84, 20.7, 9.6
2025-11-28T10:20:59.134922, 83, 20.6, 9.8
2025-11-28T10:36:00.676775, 83, 20.6, 10.2
2025-11-28T10:51:02.202121, 82, 20.6, 10.4
2025-11-28T11:21:04.186548, 82, 20.6, 10.9
2025-11-28T11:36:05.725785, 82, 20.8, 11.1
